battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp
battle-gen9randombattle-7437,v1,random,v1Ad73f2ab1p8001,1,46,flygon|noctowl|oricoriopau|rotomheat|slaking|swalot,cinderace|cresselia|gardevoir|palkia|sylveon|volbeat,5,1,1.0,6,0,0.0
battle-gen9randombattle-7438,v1,random,v1Ad73f2ab1p8001,1,15,armarouge|meganium|rabsca|seviper|ursaring|zangoose,ambipom|gurdurr|klawf|luxray|misdreavus|sinistchamasterpiece,2,4,3.596,6,0,0.0
battle-gen9randombattle-7439,v1,random,v1Ad73f2ab1p8001,1,29,clawitzer|dialga|lurantis|oricorio|raichualola|snorlax,cetitan|farigiraf|metagross|piloswine|plusle|scrafty,2,4,3.687,6,0,0.0
battle-gen9randombattle-7440,v1,random,v1Ad73f2ab1p8001,1,23,crawdaunt|cyclizar|dachsbun|ironleaves|noivern|overqwil,bisharp|bruxish|eelektross|klawf|lapras|latios,3,3,2.803,6,0,0.0
battle-gen9randombattle-7441,v1,random,v1Ad73f2ab1p8001,1,29,archaludon|conkeldurr|copperajah|pawmot|rabsca|uxie,clawitzer|coalossal|stonjourner|suicune|trevenant|zekrom,3,3,3.0,6,0,0.0
battle-gen9randombattle-7442,v1,random,v1Ad73f2ab1p8001,1,21,azumarill|banette|mewtwo|scrafty|slaking|smeargle,banette|frosmoth|golduck|mew|sunflora|wochien,3,3,2.244,6,0,0.0
battle-gen9randombattle-7443,v1,random,v1Ad73f2ab1p8001,1,20,darkrai|dodrio|indeedeef|meowsticf|phione|registeel,donphan|haxorus|leafeon|manaphy|pachirisu|raikou,3,3,3.0,6,0,0.0
battle-gen9randombattle-7444,v1,random,v1Ad73f2ab1p8001,1,14,cinccino|drifblim|gastrodoneast|ironjugulis|rabsca|zamazentacrowned,cinderace|golurk|ironjugulis|kingdra|raikou|shaymin,1,5,5.0,6,0,0.0
battle-gen9randombattle-7445,v1,random,v1Ad73f2ab1p8001,1,13,chiyu|conkeldurr|cryogonal|duraludon|indeedee|slowbrogalar,grumpig|lycanrocmidnight|quagsire|raikou|sandslashalola|tornadus,1,5,4.732,6,0,0.0
battle-gen9randombattle-7446,v1,random,v1Ad73f2ab1p8001,1,20,carbink|chesnaught|medicham|perrserker|rabsca|vaporeon,arceusfairy|azelf|corviknight|jolteon|luvdisc|rotomfrost,3,3,2.61,6,0,0.0
battle-gen9randombattle-7447,v1,random,v1Ad73f2ab1p8001,1,27,beartic|excadrill|palkiaorigin|regieleki|regirock|toucannon,drifblim|okidogi|pincurchin|samurotthisui|taurospaldeacombat|volcanion,3,3,2.694,6,0,0.0
battle-gen9randombattle-7448,v1,random,v1Ad73f2ab1p8001,1,18,camerupt|glaceon|irontreads|meganium|meloetta|ursaring,alomomola|bombirdier|deoxysdefense|greattusk|mienshao|tropius,1,5,4.324,6,0,0.0
battle-gen9randombattle-7449,v1,random,v1Ad73f2ab1p8001,1,24,ceruledge|deoxysattack|electivire|keldeoresolute|plusle|yanmega,azumarill|chandelure|gougingfire|misdreavus|terrakion|umbreon,0,6,5.375,6,0,0.0
battle-gen9randombattle-7450,v1,random,v1Ad73f2ab1p8001,1,29,drednaw|manaphy|oricoriopau|regirock|reuniclus|scizor,fluttermane|hitmonchan|lurantis|pelipper|raichu|toxtricity,1,5,4.61,6,0,0.0
battle-gen9randombattle-7451,v1,random,v1Ad73f2ab1p8001,1,21,beartic|drifblim|golduck|lumineon|slaking|ursaring,ambipom|annihilape|electrodehisui|floatzel|sceptile|thundurus,3,3,2.227,6,0,0.0
battle-gen9randombattle-7452,v1,random,v1Ad73f2ab1p8001,1,21,clefable|froslass|greedent|ironthorns|quaquaval|whimsicott,dewgong|ironjugulis|mightyena|mimikyu|noivern|wyrdeer,5,1,0.844,6,0,0.0
battle-gen9randombattle-7453,v1,random,v1Ad73f2ab1p8001,1,29,dragalge|dudunsparce|espeon|ironhands|politoed|tentacruel,gardevoir|hawlucha|meganium|ribombee|toxtricity|ursalunabloodmoon,2,4,3.305,6,0,0.0
battle-gen9randombattle-7454,v1,random,v1Ad73f2ab1p8001,1,23,bellossom|delphox|dragalge|gurdurr|snorlax|yanmega,fezandipiti|greedent|hydreigon|manaphy|toedscruel|victreebel,1,5,5.0,6,0,0.0
battle-gen9randombattle-7455,v1,random,v1Ad73f2ab1p8001,1,32,blastoise|garchomp|heracross|hoopa|registeel|vikavolt,camerupt|cresselia|lokix|persianalola|rotomfrost|torkoal,3,3,2.308,6,0,0.0
battle-gen9randombattle-7456,v1,random,v1Ad73f2ab1p8001,1,20,darkrai|eternatus|ironjugulis|rabsca|rhydon|tentacruel,greninja|infernape|ogerponhearthflame|squawkabillyyellow|toxicroak|tyranitar,3,3,2.518,6,0,0.0
battle-gen9randombattle-7457,v1,random,v1Ad73f2ab1p8001,1,24,kleavor|palafin|reuniclus|skuntank|toucannon|virizion,arceusgrass|irontreads|jolteon|komala|poliwrath|weezinggalar,3,3,2.593,6,0,0.0
battle-gen9randombattle-7458,v1,random,v1Ad73f2ab1p8001,1,35,chienpao|luvdisc|noivern|orthworm|toucannon|wochien,haxorus|heatran|muk|piloswine|sudowoodo|uxie,4,2,1.413,6,0,0.0
battle-gen9randombattle-7459,v1,random,v1Ad73f2ab1p8001,1,13,abomasnow|cacturne|dondozo|swanna|yanmega|zangoose,electrode|flygon|granbull|leafeon|weavile|zapdos,2,4,3.806,6,0,0.0
battle-gen9randombattle-7460,v1,random,v1Ad73f2ab1p8001,1,16,basculinbluestriped|dachsbun|granbull|ironcrown|shiftry|typhlosionhisui,dunsparce|hoopa|ironthorns|manaphy|meowscarada|regidrago,1,5,4.445,6,0,0.0
battle-gen9randombattle-7461,v1,random,v1Ad73f2ab1p8001,1,14,barraskewda|fluttermane|gallade|gardevoir|grafaiai|toedscruel,magmortar|maushold|medicham|mewtwo|probopass|salamence,1,5,5.0,6,0,0.0
battle-gen9randombattle-7462,v1,random,v1Ad73f2ab1p8001,1,18,alomomola|donphan|florges|infernape|oricoriosensu|tyranitar,decidueyehisui|gholdengo|glaceon|noctowl|pachirisu|urshifurapidstrike,1,5,4.208,6,0,0.0
battle-gen9randombattle-7463,v1,random,v1Ad73f2ab1p8001,1,42,dewgong|drifblim|greattusk|houndoom|komala|magearna,basculegionf|delibird|delphox|incineroar|milotic|miraidon,5,1,1.0,6,0,0.0
battle-gen9randombattle-7464,v1,random,v1Ad73f2ab1p8001,1,17,chansey|klefki|magearnaoriginal|mudsdale|politoed|raichu,fezandipiti|giratinaorigin|golem|hitmonchan|morpeko|staraptor,2,4,3.904,6,0,0.0
battle-gen9randombattle-7465,v1,random,v1Ad73f2ab1p8001,1,20,dudunsparcethreesegment|honchkrow|hoopa|oricoriopompom|plusle|tentacruel,delibird|duraludon|gholdengo|ironjugulis|ironvaliant|volcanion,1,5,4.134,6,0,0.0
battle-gen9randombattle-7466,v1,random,v1Ad73f2ab1p8001,1,27,bisharp|gastrodoneast|hippowdon|infernape|regirock|wyrdeer,falinks|farigiraf|gastrodon|mimikyubusted|noctowl|pecharunt,1,5,4.678,6,0,0.0
battle-gen9randombattle-7467,v1,random,v1Ad73f2ab1p8001,1,10,braviaryhisui|irontreads|kingambit|regice|sandslash|staraptor,ariados|azelf|infernape|ironvaliant|pyroar|samurotthisui,1,5,5.0,6,0,0.0
battle-gen9randombattle-7468,v1,random,v1Ad73f2ab1p8001,1,19,clodsire|glaceon|jumpluff|necrozma|piloswine|weezinggalar,cryogonal|drednaw|gholdengo|mewtwo|mimikyu|rotommow,2,4,3.66,6,0,0.0
battle-gen9randombattle-7469,v1,random,v1Ad73f2ab1p8001,1,31,arbok|glaceon|lunala|mandibuzz|miraidon|skeledirge,clawitzer|dipplin|dragapult|toxicroak|veluza|volbeat,2,4,3.248,6,0,0.0
battle-gen9randombattle-7470,v1,random,v1Ad73f2ab1p8001,1,18,crabominable|mismagius|pelipper|shiftry|swalot|venusaur,cetitan|cinccino|farigiraf|groudon|rotommow|sunflora,2,4,3.477,6,0,0.0
battle-gen9randombattle-7471,v1,random,v1Ad73f2ab1p8001,1,15,clodsire|hitmonlee|perrserker|plusle|serperior|venomoth,azumarill|decidueyehisui|overqwil|primarina|sudowoodo|zoroarkhisui,4,2,2.0,6,0,0.0
battle-gen9randombattle-7472,v1,random,v1Ad73f2ab1p8001,1,22,alcremierubycream|grumpig|hitmontop|infernape|toucannon|zarudedada,arcaninehisui|cinccino|landorus|lokix|regirock|reuniclus,3,3,2.234,6,0,0.0
battle-gen9randombattle-7473,v1,random,v1Ad73f2ab1p8001,1,29,dondozo|komala|passimian|solgaleo|toxicroak|whimsicott,cramorant|emboar|lumineon|sudowoodo|tinkaton|venomoth,4,2,1.603,6,0,0.0
battle-gen9randombattle-7474,v1,random,v1Ad73f2ab1p8001,1,15,cramorant|darkrai|glalie|groudon|squawkabillyyellow|zangoose,bellossom|dudunsparce|magearna|miniorblue|mismagius|oricoriosensu,2,4,3.911,6,0,0.0
battle-gen9randombattle-7475,v1,random,v1Ad73f2ab1p8001,1,21,braviary|magearnaoriginal|swanna|tauros|toxtricity|volcarona,cinccino|golduck|koraidon|oinkolognef|polteageist|rotomfan,3,3,3.0,6,0,0.0
battle-gen9randombattle-7476,v1,random,v1Ad73f2ab1p8001,1,16,copperajah|fluttermane|porygon2|regice|rotommow|toucannon,ambipom|garganacl|girafarig|golurk|sandaconda|swalot,1,5,4.489,6,0,0.0
battle-gen9randombattle-7477,v1,random,v1Ad73f2ab1p8001,1,20,carbink|dachsbun|gastrodoneast|gurdurr|hooh|piloswine,annihilape|appletun|diancie|ironbundle|mesprit|sunflora,1,5,5.0,6,0,0.0
battle-gen9randombattle-7478,v1,random,v1Ad73f2ab1p8001,1,53,eiscuenoice|gyarados|mesprit|misdreavus|primarina|slaking,dodrio|duraludon|golurk|rotom|scyther|snorlax,4,2,2.0,6,0,0.0
battle-gen9randombattle-7479,v1,random,v1Ad73f2ab1p8001,1,21,clawitzer|dragalge|luvdisc|passimian|regirock|tsareena,darkrai|ironbundle|rotom|swalot|taurospaldeablaze|vigoroth,2,4,3.232,6,0,0.0
battle-gen9randombattle-7480,v1,random,v1Ad73f2ab1p8001,1,15,chesnaught|gastrodon|meloetta|minun|zangoose|zarude,blastoise|politoed|salamence|sandslash|solgaleo|wigglytuff,3,3,3.0,6,0,0.0
battle-gen9randombattle-7481,v1,random,Oppd73f2ab1p8001,0,60,araquanid|beartic|ironjugulis|sunflora|uxie|zangoose,moltresgalar|oricoriopau|sandaconda|seviper|suicune|tinkaton,6,0,0.0,5,1,0.06
battle-gen9randombattle-7482,v1,random,v1Ad73f2ab1p8001,1,21,garchomp|indeedee|lanturn|mew|perrserker|sudowoodo,beartic|blastoise|hitmonchan|indeedeef|ironjugulis|toxtricity,1,5,4.295,6,0,0.0
battle-gen9randombattle-7483,v1,random,v1Ad73f2ab1p8001,1,18,grumpig|hippowdon|luvdisc|moltres|muk|slowking,azumarill|flamigo|magmortar|perrserker|revavroom|wigglytuff,2,4,4.0,6,0,0.0
battle-gen9randombattle-7484,v1,random,v1Ad73f2ab1p8001,1,27,bronzong|dialga|polteageist|rhydon|slaking|urshifurapidstrike,annihilape|basculin|garganacl|sableye|scyther|taurospaldeacombat,4,2,1.73,6,0,0.0
battle-gen9randombattle-7485,v1,random,v1Ad73f2ab1p8001,1,18,braviaryhisui|delphox|electivire|lumineon|magearna|porygon2,garganacl|goodrahisui|kyogre|serperior|tropius|umbreon,2,4,3.268,6,0,0.0
battle-gen9randombattle-7486,v1,random,v1Ad73f2ab1p8001,1,17,chansey|dusknoir|espeon|leafeon|porygonz|sandyshocks,basculegionf|gardevoir|mamoswine|ragingbolt|tentacruel|yanmega,2,4,3.573,6,0,0.0
battle-gen9randombattle-7487,v1,random,v1Ad73f2ab1p8001,1,25,golurk|kleavor|mewtwo|probopass|rillaboom|tsareena,ceruledge|deoxys|greedent|registeel|sandyshocks|torterra,4,2,1.775,6,0,0.0
battle-gen9randombattle-7488,v1,random,v1Ad73f2ab1p8001,1,26,dewgong|kleavor|lucario|lumineon|magnezone|torterra,gothitelle|hydreigon|oricoriopompom|talonflame|wigglytuff|zarudedada,2,4,4.0,6,0,0.0
battle-gen9randombattle-7489,v1,random,v1Ad73f2ab1p8001,1,20,giratinaorigin|irontreads|lycanrocdusk|ogerponcornerstone|overqwil|spidops,breloom|clefable|eiscuenoice|raikou|rhydon|volbeat,1,5,4.277,6,0,0.0
battle-gen9randombattle-7490,v1,random,v1Ad73f2ab1p8001,1,12,dugtrioalola|eelektross|gumshoos|hitmontop|medicham|primarina,dugtrioalola|feraligatr|moltres|polteageistantique|toxicroak|wochien,2,4,3.84,6,0,0.0
battle-gen9randombattle-7491,v1,random,v1Ad73f2ab1p8001,1,24,basculegionf|camerupt|diancie|hypno|ironcrown|quagsire,darkrai|gengar|gholdengo|gumshoos|noivern|venusaur,3,3,2.301,6,0,0.0
battle-gen9randombattle-7492,v1,random,v1Ad73f2ab1p8001,1,17,bombirdier|comfey|espeon|frosmoth|grafaiai|veluza,ariados|chiyu|granbull|ironcrown|mewtwo|whiscash,3,3,2.016,6,0,0.0
battle-gen9randombattle-7493,v1,random,v1Ad73f2ab1p8001,1,22,banette|lunala|lycanrocmidnight|reuniclus|sylveon|whimsicott,donphan|espathra|haxorus|ironvaliant|probopass|ursaluna,2,4,3.8,6,0,0.0
battle-gen9randombattle-7494,v1,random,v1Ad73f2ab1p8001,1,42,ariados|bronzong|dedenne|hawlucha|phione|wochien,alomomola|annihilape|farigiraf|lunala|milotic|rampardos,2,4,4.0,6,0,0.0
battle-gen9randombattle-7495,v1,random,v1Ad73f2ab1p8001,1,16,arcaninehisui|chiyu|drifblim|gogoat|heracross|stonjourner,galvantula|girafarig|hoopaunbound|pelipper|toxtricity|typhlosion,1,5,4.792,6,0,0.0
battle-gen9randombattle-7496,v1,random,v1Ad73f2ab1p8001,1,23,annihilape|avalugghisui|cobalion|florgesyellow|kingdra|swanna,ceruledge|dewgong|kingambit|latios|misdreavus|vikavolt,2,4,3.006,6,0,0.0
battle-gen9randombattle-7497,v1,random,v1Ad73f2ab1p8001,1,20,eternatus|gardevoir|gengar|pelipper|sableye|samurott,arceusfighting|bisharp|gougingfire|hitmontop|terapagos|wochien,2,4,3.006,6,0,0.0
battle-gen9randombattle-7498,v1,random,v1Ad73f2ab1p8001,1,30,appletun|articunogalar|cryogonal|kilowattrel|sylveon|umbreon,cyclizar|farigiraf|golduck|landorustherian|rotomfrost|tsareena,2,4,3.32,6,0,0.0
battle-gen9randombattle-7499,v1,random,v1Ad73f2ab1p8001,1,19,araquanid|dudunsparce|gogoat|lanturn|mienshao|tinglu,bastiodon|lumineon|mightyena|pyroar|walkingwake|zacian,2,4,3.359,6,0,0.0
battle-gen9randombattle-7500,v1,random,v1Ad73f2ab1p8001,1,37,darkrai|farigiraf|kingambit|pikachuworld|porygon2|tatsugiri,avalugghisui|ditto|groudon|hydrapple|medicham|suicune,0,6,4.481,6,0,0.0
battle-gen9randombattle-7501,v1,random,v1Ad73f2ab1p8001,1,19,flamigo|galvantula|haxorus|moltres|orthworm|whimsicott,glastrier|plusle|sableye|terrakion|victreebel|volcanion,4,2,1.957,6,0,0.0
battle-gen9randombattle-7502,v1,random,v1Ad73f2ab1p8001,1,18,arcaninehisui|hatterene|koraidon|noctowl|zangoose|zapdos,copperajah|malamar|raichualola|spidops|vigoroth|zacian,1,5,3.858,6,0,0.0
battle-gen9randombattle-7503,v1,random,v1Ad73f2ab1p8001,1,21,bastiodon|flapple|froslass|indeedeef|persianalola|weezing,gothitelle|honchkrow|indeedeef|mamoswine|tatsugiri|urshifu,3,3,3.0,6,0,0.0
battle-gen9randombattle-7504,v1,random,v1Ad73f2ab1p8001,1,23,bruxish|dudunsparcethreesegment|garchomp|girafarig|inteleon|sandyshocks,arceusfairy|cryogonal|ironboulder|mienshao|tropius|volbeat,2,4,3.825,6,0,0.0
battle-gen9randombattle-7505,v1,random,v1Ad73f2ab1p8001,1,20,ampharos|fluttermane|honchkrow|landorustherian|lanturn|mabosstiff,camerupt|corviknight|florgesyellow|lapras|rampardos|snorlax,3,3,2.652,6,0,0.0
battle-gen9randombattle-7506,v1,random,v1Ad73f2ab1p8001,1,19,blaziken|calyrexice|registeel|sinistcha|terrakion|ursaring,gallade|hatterene|misdreavus|perrserker|sandslashalola|whimsicott,3,3,2.607,6,0,0.0
battle-gen9randombattle-7507,v1,random,v1Ad73f2ab1p8001,1,29,ambipom|bombirdier|comfey|dewgong|perrserker|staraptor,dondozo|hydrapple|kingambit|tornadustherian|virizion|zangoose,3,3,2.156,6,0,0.0
battle-gen9randombattle-7508,v1,random,v1Ad73f2ab1p8001,1,15,baxcalibur|kricketune|meowscarada|milotic|rillaboom|roaringmoon,altaria|froslass|quaquaval|sylveon|vespiquen|virizion,2,4,3.24,6,0,0.0
battle-gen9randombattle-7509,v1,random,v1Ad73f2ab1p8001,1,17,irontreads|koraidon|meganium|raikou|regirock|snorlax,ditto|golduck|hoopaunbound|ironboulder|kingdra|mandibuzz,1,5,4.47,6,0,0.0
battle-gen9randombattle-7510,v1,random,v1Ad73f2ab1p8001,1,32,carbink|ironcrown|krookodile|ogerponhearthflame|rabsca|sylveon,clefable|dedenne|golurk|hariyama|ironbundle|whiscash,2,4,3.301,6,0,0.0
battle-gen9randombattle-7511,v1,random,v1Ad73f2ab1p8001,1,26,charizard|dusknoir|gardevoir|magmortar|passimian|tornadus,carbink|clawitzer|dusknoir|frosmoth|haxorus|reuniclus,1,5,4.004,6,0,0.0
battle-gen9randombattle-7512,v1,random,v1Ad73f2ab1p8001,1,17,abomasnow|eternatus|ironleaves|mabosstiff|skuntank|squawkabillyblue,cloyster|conkeldurr|gurdurr|hypno|landorustherian|leavanny,4,2,2.0,6,0,0.0
battle-gen9randombattle-7513,v1,random,v1Ad73f2ab1p8001,1,25,blastoise|blissey|cinderace|darkrai|ironleaves|samurotthisui,dodrio|donphan|espathra|gholdengo|honchkrow|klawf,2,4,3.147,6,0,0.0
battle-gen9randombattle-7514,v1,random,v1Ad73f2ab1p8001,1,30,dragapult|galvantula|hippowdon|lugia|mimikyu|rotomfrost,dewgong|manaphy|mesprit|mienshao|regirock|salamence,1,5,4.301,6,0,0.0
battle-gen9randombattle-7515,v1,random,v1Ad73f2ab1p8001,1,24,ampharos|illumise|kricketune|pawmot|sandaconda|wugtrio,dragalge|kleavor|probopass|regigigas|reshiram|volcarona,1,5,4.175,6,0,0.0
battle-gen9randombattle-7516,v1,random,v1Ad73f2ab1p8001,1,28,abomasnow|cyclizar|grafaiai|hydreigon|ogerpon|spidops,corviknight|mabosstiff|meganium|staraptor|toedscruel|walkingwake,3,3,2.133,6,0,0.0
battle-gen9randombattle-7517,v1,random,v1Ad73f2ab1p8001,1,15,coalossal|conkeldurr|klawf|slaking|victreebel|whimsicott,greninja|jirachi|meganium|morpeko|scizor|tentacruel,2,4,3.9,6,0,0.0
battle-gen9randombattle-7518,v1,random,v1Ad73f2ab1p8001,1,27,chimecho|gurdurr|kleavor|magearnaoriginal|wyrdeer|zapdos,conkeldurr|dedenne|drifblim|empoleon|hatterene|vigoroth,2,4,3.085,6,0,0.0
battle-gen9randombattle-7519,v1,random,v1Ad73f2ab1p8001,1,48,articunogalar|blastoise|gougingfire|revavroom|scrafty|slowbro,comfey|gardevoir|incineroar|regigigas|skeledirge|terrakion,2,4,4.0,6,0,0.0
battle-gen9randombattle-7520,v1,random,v1Ad73f2ab1p8001,1,23,alomomola|cacturne|cinccino|conkeldurr|dodrio|rampardos,ironhands|jumpluff|kingambit|lunala|moltresgalar|skeledirge,3,3,2.704,6,0,0.0
battle-gen9randombattle-7521,v1,random,v1Ad73f2ab1p8001,1,18,glaceon|groudon|grumpig|kricketune|mienshao|toxicroak,arceuspsychic|bruxish|cramorant|meowscarada|rhydon|ursaring,2,4,3.902,6,0,0.0
battle-gen9randombattle-7522,v1,random,v1Ad73f2ab1p8001,1,16,abomasnow|crabominable|dugtrio|lanturn|mesprit|muk,amoonguss|delphox|lapras|ragingbolt|skarmory|tsareena,2,4,3.903,6,0,0.0
battle-gen9randombattle-7523,v1,random,v1Ad73f2ab1p8001,1,23,farigiraf|gengar|kommoo|lurantis|mienshao|staraptor,articuno|cinderace|conkeldurr|qwilfish|reuniclus|whiscash,0,6,5.068,6,0,0.0
battle-gen9randombattle-7524,v1,random,v1Ad73f2ab1p8001,1,16,azelf|beartic|dunsparce|farigiraf|magearna|mandibuzz,honchkrow|persian|ragingbolt|sinistchamasterpiece|skarmory|umbreon,2,4,4.0,6,0,0.0
battle-gen9randombattle-7525,v1,random,v1Ad73f2ab1p8001,1,26,blastoise|ironhands|kilowattrel|mightyena|snorlax|vaporeon,blastoise|excadrill|golduck|ironhands|magmortar|toucannon,1,5,4.398,6,0,0.0
battle-gen9randombattle-7526,v1,random,v1Ad73f2ab1p8001,1,24,blissey|comfey|greninja|ironhands|rotommow|sandaconda,rayquaza|scyther|smeargle|tauros|tinkaton|vikavolt,3,3,2.667,6,0,0.0
battle-gen9randombattle-7527,v1,random,v1Ad73f2ab1p8001,1,12,cryogonal|decidueyehisui|miniorblue|morpeko|quagsire|terapagos,corviknight|feraligatr|frosmoth|wugtrio|zangoose|zarude,1,5,5.0,6,0,0.0
battle-gen9randombattle-7528,v1,random,v1Ad73f2ab1p8001,1,80,breloom|chienpao|deoxysdefense|gliscor|sinistchamasterpiece|smeargle,bastiodon|dragalge|meowstic|ursaluna|vaporeon|wugtrio,2,4,4.0,6,0,0.0
battle-gen9randombattle-7529,v1,random,v1Ad73f2ab1p8001,1,43,dragapult|kingambit|oricorio|sandslash|thundurus|umbreon,brambleghast|dialga|enamorus|feraligatr|forretress|gyarados,2,4,3.752,6,0,0.0
battle-gen9randombattle-7530,v1,random,v1Ad73f2ab1p8001,1,19,crawdaunt|dachsbun|deoxysattack|dudunsparce|grimmsnarl|rhyperior,appletun|carbink|mesprit|miraidon|vikavolt|zamazentacrowned,2,4,3.854,6,0,0.0
battle-gen9randombattle-7531,v1,random,v1Ad73f2ab1p8001,1,22,blissey|cacturne|glimmora|indeedee|toxapex|virizion,delphox|kingambit|sawsbuck|slitherwing|zapdosgalar|zekrom,2,4,3.802,6,0,0.0
battle-gen9randombattle-7532,v1,random,v1Ad73f2ab1p8001,1,20,avalugg|basculinbluestriped|lunala|mienshao|slitherwing|venomoth,arboliva|flygon|hypno|ogerponhearthflame|primarina|scizor,3,3,2.626,6,0,0.0
battle-gen9randombattle-7533,v1,random,v1Ad73f2ab1p8001,1,26,gothitelle|jumpluff|maushold|plusle|slaking|weavile,gallade|necrozma|regigigas|scyther|venomoth|wigglytuff,1,5,4.299,6,0,0.0
battle-gen9randombattle-7534,v1,random,v1Ad73f2ab1p8001,1,33,bellibolt|bruxish|comfey|hoopaunbound|rhydon|zaciancrowned,duraludon|gothitelle|milotic|palkiaorigin|torkoal|zapdos,3,3,2.707,6,0,0.0
battle-gen9randombattle-7535,v1,random,v1Ad73f2ab1p8001,1,28,granbull|hippowdon|magearna|maushold|milotic|shayminsky,baxcalibur|crabominable|donphan|lycanroc|mismagius|rotommow,3,3,2.252,6,0,0.0
battle-gen9randombattle-7536,v1,random,v1Ad73f2ab1p8001,1,19,gastrodoneast|mienshao|oranguru|oricoriopau|pincurchin|tinkaton,dusknoir|entei|honchkrow|jolteon|quagsire|skuntank,4,2,2.0,6,0,0.0
battle-gen9randombattle-7537,v1,random,v1Ad73f2ab1p8001,1,17,clefable|dragapult|mamoswine|palafin|piloswine|sunflora,delphox|dragalge|frosmoth|hatterene|inteleon|victreebel,2,4,3.502,6,0,0.0
battle-gen9randombattle-7538,v1,random,v1Ad73f2ab1p8001,1,21,arbok|brutebonnet|fluttermane|goodrahisui|latias|seviper,arceusgrass|ditto|indeedeef|lapras|politoed|seviper,2,4,4.0,6,0,0.0
battle-gen9randombattle-7539,v1,random,v1Ad73f2ab1p8001,1,14,camerupt|cyclizar|overqwil|sneasler|suicune|terapagos,brutebonnet|dipplin|gholdengo|indeedeef|passimian|porygonz,1,5,4.445,6,0,0.0
battle-gen9randombattle-7540,v1,random,v1Ad73f2ab1p8001,1,20,froslass|hitmonchan|perrserker|regigigas|ribombee|weezing,dachsbun|honchkrow|pikachuoriginal|rayquaza|sinistcha|wyrdeer,2,4,3.699,6,0,0.0
battle-gen9randombattle-7541,v1,random,v1Ad73f2ab1p8001,1,17,cinderace|cramorant|dialga|feraligatr|ironboulder|vivillonsandstorm,farigiraf|glimmora|gumshoos|heracross|lycanrocmidnight|palafinhero,4,2,1.691,6,0,0.0
battle-gen9randombattle-7542,v1,random,v1Ad73f2ab1p8001,1,23,crawdaunt|klawf|pikachu|toxicroak|volbeat|wochien,azumarill|brutebonnet|hippowdon|pikachualola|rillaboom|slaking,3,3,2.852,6,0,0.0
battle-gen9randombattle-7543,v1,random,v1Ad73f2ab1p8001,1,10,azelf|excadrill|gyarados|regirock|rhyperior|scyther,amoonguss|araquanid|bruxish|darkrai|dedenne|minior,0,6,5.012,6,0,0.0
battle-gen9randombattle-7544,v1,random,v1Ad73f2ab1p8001,1,22,appletun|azumarill|gallade|glimmora|terapagosterastal|tyranitar,ambipom|golduck|krookodile|landorustherian|lokix|regirock,3,3,3.0,6,0,0.0
battle-gen9randombattle-7545,v1,random,v1Ad73f2ab1p8001,1,12,blastoise|blissey|calyrexshadow|deoxys|greninja|sinistcha,cryogonal|grumpig|manaphy|necrozmadawnwings|reshiram|torkoal,1,5,4.677,6,0,0.0
battle-gen9randombattle-7546,v1,random,v1Ad73f2ab1p8001,1,20,leavanny|munkidori|noivern|pikachusinnoh|quagsire|vigoroth,articuno|kyuremblack|quaquaval|serperior|tsareena|zapdos,5,1,0.471,6,0,0.0
battle-gen9randombattle-7547,v1,random,v1Ad73f2ab1p8001,1,22,duraludon|houndstone|ludicolo|lumineon|porygonz|terrakion,dudunsparce|entei|hippowdon|pecharunt|volbeat|wigglytuff,1,5,4.17,6,0,0.0
battle-gen9randombattle-7548,v1,random,v1Ad73f2ab1p8001,1,12,dachsbun|glastrier|honchkrow|hypno|mabosstiff|persian,basculegion|dipplin|irontreads|oricoriopau|squawkabillyblue|vigoroth,1,5,4.181,6,0,0.0
battle-gen9randombattle-7549,v1,random,v1Ad73f2ab1p8001,1,28,cloyster|dachsbun|ironvaliant|salamence|spidops|trevenant,arceuspsychic|clodsire|gastrodoneast|indeedee|manaphy|pincurchin,2,4,3.399,6,0,0.0
battle-gen9randombattle-7550,v1,random,v1Ad73f2ab1p8001,1,20,arboliva|beartic|calyrex|incineroar|swalot|veluza,lapras|mamoswine|plusle|quaquaval|snorlax|taurospaldeacombat,2,4,3.46,6,0,0.0
battle-gen9randombattle-7551,v1,random,v1Ad73f2ab1p8001,1,36,basculin|jirachi|klawf|metagross|taurospaldeacombat|tropius,mewtwo|overqwil|palkia|regigigas|rhydon|skuntank,1,5,4.708,6,0,0.0
battle-gen9randombattle-7552,v1,random,v1Ad73f2ab1p8001,1,20,leavanny|mudsdale|ninetales|piloswine|plusle|taurospaldeaaqua,ampharos|darkrai|glaceon|mightyena|taurospaldeaaqua|vikavolt,3,3,2.57,6,0,0.0
battle-gen9randombattle-7553,v1,random,v1Ad73f2ab1p8001,1,29,chansey|cresselia|kingdra|toedscruel|vikavolt|zarude,dragapult|emboar|klawf|primarina|ragingbolt|virizion,1,5,4.696,6,0,0.0
battle-gen9randombattle-7554,v1,random,v1Ad73f2ab1p8001,1,23,bastiodon|beartic|deoxysdefense|duraludon|lumineon|ninetalesalola,gogoat|hippowdon|hydreigon|inteleon|pecharunt|typhlosionhisui,3,3,2.688,6,0,0.0
