battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp
battle-gen9randomdoublesbattle-61181,v1,random,v1Ab728c380p8001,1,14,bellossom|ditto|galvantula|kommoo|kyurem|leavanny,dachsbun|deoxysdefense|dragalge|hippowdon|hypno|jumpluff,1,5,3.966,6,0,0.0
battle-gen9randomdoublesbattle-61182,v1,random,v1Ab728c380p8001,1,8,deoxysspeed|hawlucha|minior|perrserker|volcarona|zoroark,bronzong|deoxys|greninja|oricoriopompom|reshiram|serperior,2,4,4.0,6,0,0.0
battle-gen9randomdoublesbattle-61183,v1,random,v1Ab728c380p8001,1,8,duraludon|ironvaliant|mudsdale|sawsbucksummer|thundurustherian|toxicroak,azumarill|gougingfire|lurantis|passimian|pyroar|ursalunabloodmoon,2,4,3.606,6,0,0.0
battle-gen9randomdoublesbattle-61184,v1,random,v1Ab728c380p8001,1,12,chiyu|golduck|ironhands|sableye|snorlax|volcarona,charizard|cloyster|crabominable|sandyshocks|skarmory|tinglu,1,5,4.267,6,0,0.0
battle-gen9randomdoublesbattle-61185,v1,random,v1Ab728c380p8001,1,11,gogoat|irontreads|mightyena|minun|okidogi|taurospaldeacombat,arceusghost|greedent|hariyama|moltresgalar|slowkinggalar|tinglu,1,5,3.339,6,0,0.0
battle-gen9randomdoublesbattle-61186,v1,random,v1Ab728c380p8001,1,7,drednaw|hawlucha|kingdra|sinistcha|skeledirge|sneasler,coalossal|decidueyehisui|gardevoir|greninja|squawkabillyyellow|suicune,2,4,3.604,6,0,0.0
battle-gen9randomdoublesbattle-61187,v1,random,v1Ab728c380p8001,1,7,arbok|leafeon|regieleki|stonjourner|torterra|veluza,barraskewda|houndstone|lilligant|raichu|sandaconda|sandslashalola,2,4,2.646,6,0,0.0
battle-gen9randomdoublesbattle-61188,v1,random,v1Ab728c380p8001,1,12,blissey|breloom|golurk|revavroom|tinkaton|zekrom,arceuspsychic|calyrex|goodrahisui|mandibuzz|pelipper|sinistchamasterpiece,1,5,4.427,6,0,0.0
battle-gen9randomdoublesbattle-61189,v1,random,v1Ab728c380p8001,1,4,bellibolt|crawdaunt|dugtrioalola|enamorus|gumshoos|landorustherian,inteleon|oinkologne|slowbrogalar|sneasler|tinkaton|zacian,1,5,4.598,6,0,0.0
battle-gen9randomdoublesbattle-61190,v1,random,v1Ab728c380p8001,1,9,breloom|glastrier|jirachi|moltresgalar|poliwrath|sandyshocks,empoleon|falinks|gumshoos|hatterene|mightyena|zekrom,2,4,2.983,6,0,0.0
battle-gen9randomdoublesbattle-61191,v1,random,v1Ab728c380p8001,1,4,altaria|dondozo|keldeoresolute|krookodile|pecharunt|terapagos,ambipom|excadrill|gougingfire|krookodile|mesprit|mewtwo,0,6,5.402,6,0,0.0
battle-gen9randomdoublesbattle-61192,v1,random,v1Ab728c380p8001,1,8,archaludon|enamorus|lapras|leafeon|noctowl|regieleki,beartic|clefairy|sandslashalola|tornadus|vigoroth|zapdos,2,4,3.158,6,0,0.0
battle-gen9randomdoublesbattle-61193,v1,random,v1Ab728c380p8001,1,11,crabominable|forretress|illumise|miraidon|rhyperior|sandyshocks,blissey|forretress|giratinaorigin|hypno|klawf|medicham,2,4,3.361,6,0,0.0
battle-gen9randomdoublesbattle-61194,v1,random,v1Ab728c380p8001,1,7,abomasnow|charizard|furret|lunala|magearna|pawmot,amoonguss|arboliva|chiyu|espathra|incineroar|poliwrath,2,4,3.901,6,0,0.0
battle-gen9randomdoublesbattle-61195,v1,random,v1Ab728c380p8001,1,12,charizard|darkrai|espeon|keldeoresolute|mimikyubusted|overqwil,bellossom|duraludon|jumpluff|mamoswine|miniorindigo|torkoal,2,4,2.749,6,0,0.0
battle-gen9randomdoublesbattle-61196,v1,random,v1Ab728c380p8001,1,10,arcaninehisui|dragapult|electabuzz|phione|pincurchin|vileplume,araquanid|azumarill|bronzong|chimecho|tsareena|wochien,1,5,4.542,6,0,0.0
battle-gen9randomdoublesbattle-61197,v1,random,v1Ab728c380p8001,1,12,donphan|hooh|houndstone|metagross|minioryellow|umbreon,amoonguss|dewgong|galvantula|necrozma|vespiquen|zekrom,1,5,4.265,6,0,0.0
battle-gen9randomdoublesbattle-61198,v1,random,v1Ab728c380p8001,1,10,glastrier|kyogre|ogerpon|ragingbolt|swanna|vikavolt,chiyu|diancie|hariyama|luxray|reuniclus|zamazenta,3,3,2.29,6,0,0.0
battle-gen9randomdoublesbattle-61199,v1,random,v1Ab728c380p8001,1,9,banette|chandelure|lucario|suicune|tatsugiri|tornadus,ariados|gougingfire|kyuremblack|pecharunt|sylveon|zamazenta,2,4,4.0,6,0,0.0
battle-gen9randomdoublesbattle-61200,v1,random,v1Ab728c380p8001,1,8,hatterene|kleavor|mightyena|sunflora|swanna|weezing,dugtrioalola|hawlucha|jumpluff|keldeoresolute|miraidon|munkidori,3,3,2.901,6,0,0.0
battle-gen9randomdoublesbattle-61201,v1,random,v1Ab728c380p8001,1,7,barraskewda|ceruledge|greedent|orthworm|probopass|swanna,braviaryhisui|breloom|drednaw|electrode|phione|zebstrika,3,3,2.701,6,0,0.0
battle-gen9randomdoublesbattle-61202,v1,random,v1Ab728c380p8001,1,6,carbink|hawlucha|infernape|ironthorns|roaringmoon|tropius,crawdaunt|espeon|hitmonchan|honchkrow|sandaconda|screamtail,0,6,5.59,6,0,0.0
battle-gen9randomdoublesbattle-61203,v1,random,v1Ab728c380p8001,1,14,cinccino|dachsbun|duraludon|oricoriosensu|poliwrath|zapdos,goodrahisui|murkrow|ogerponcornerstone|quagsire|qwilfish|zamazentacrowned,1,5,4.153,6,0,0.0
battle-gen9randomdoublesbattle-61204,v1,random,v1Ab728c380p8001,1,7,alcremierainbowswirl|gogoat|kingdra|koraidon|phione|rotomfrost,amoonguss|donphan|froslass|moltres|morpeko|skeledirge,2,4,3.196,6,0,0.0
battle-gen9randomdoublesbattle-61205,v1,random,v1Ab728c380p8001,1,10,coalossal|kingambit|manaphy|quaquaval|volcarona|whimsicott,gardevoir|okidogi|raikou|regidrago|sceptile|zarudedada,5,1,1.0,6,0,0.0
battle-gen9randomdoublesbattle-61206,v1,random,v1Ab728c380p8001,1,15,dusknoir|glaceon|ironthorns|jumpluff|pachirisu|seviper,bellossom|honchkrow|persianalola|rotomheat|tauros|torterra,1,5,4.6,6,0,0.0
battle-gen9randomdoublesbattle-61207,v1,random,v1Ab728c380p8001,1,9,hawlucha|hitmontop|lunala|meowstic|revavroom|terapagosterastal,appletun|flareon|grafaiai|kyogre|magmortar|snorlax,2,4,3.888,6,0,0.0
battle-gen9randomdoublesbattle-61208,v1,random,v1Ab728c380p8001,1,8,flamigo|hippowdon|keldeoresolute|minun|oranguru|qwilfish,empoleon|illumise|ironbundle|ironcrown|malamar|minior,0,6,5.305,6,0,0.0
battle-gen9randomdoublesbattle-61209,v1,random,v1Ab728c380p8001,1,9,groudon|heracross|mewtwo|raikou|sandaconda|zekrom,ampharos|granbull|irontreads|magnezone|regigigas|slowking,1,5,3.996,6,0,0.0
battle-gen9randomdoublesbattle-61210,v1,random,v1Ab728c380p8001,1,12,greattusk|grimmsnarl|politoed|spectrier|torkoal|toxtricitylowkey,dragalge|grimmsnarl|ironhands|jirachi|mausholdfour|salamence,1,5,4.485,6,0,0.0
battle-gen9randomdoublesbattle-61211,v1,random,v1Ab728c380p8001,1,6,articunogalar|camerupt|eelektross|poliwrath|sunflora|zekrom,arcanine|carbink|deoxysattack|dusknoir|sinistchamasterpiece|skuntank,1,5,4.066,6,0,0.0
battle-gen9randomdoublesbattle-61212,v1,random,v1Ab728c380p8001,1,12,annihilape|morpeko|oranguru|persianalola|regirock|spidops,alomomola|dragalge|glaceon|kilowattrel|palossand|terrakion,2,4,3.911,6,0,0.0
battle-gen9randomdoublesbattle-61213,v1,random,v1Ab728c380p8001,1,8,corviknight|kyogre|registeel|slaking|swanna|torkoal,clawitzer|cramorant|mismagius|rotomfrost|tsareena|yanmega,2,4,3.543,6,0,0.0
battle-gen9randomdoublesbattle-61214,v1,random,v1Ab728c380p8001,1,13,dipplin|ironthorns|mismagius|solgaleo|tsareena|vaporeon,chandelure|clodsire|espeon|feraligatr|spiritomb|volbeat,4,2,1.466,6,0,0.0
battle-gen9randomdoublesbattle-61215,v1,random,v1Ab728c380p8001,1,5,banette|bellibolt|bruxish|eiscue|hypno|magcargo,flapple|ironmoth|mightyena|pincurchin|reuniclus|skarmory,1,5,3.873,6,0,0.0
battle-gen9randomdoublesbattle-61216,v1,random,v1Ab728c380p8001,1,6,ironcrown|lucario|luvdisc|salamence|shiftry|zapdosgalar,crawdaunt|greattusk|maushold|oranguru|tyranitar|venusaur,2,4,3.01,6,0,0.0
battle-gen9randomdoublesbattle-61217,v1,random,v1Ab728c380p8001,1,6,araquanid|carbink|darkrai|fluttermane|plusle|ragingbolt,barraskewda|klawf|magnezone|masquerain|sandaconda|taurospaldeablaze,1,5,4.441,6,0,0.0
battle-gen9randomdoublesbattle-61218,v1,random,v1Ab728c380p8001,1,10,donphan|ironvaliant|kingambit|magcargo|ogerponcornerstone|tinkaton,clefairy|infernape|luvdisc|porygonz|torterra|wochien,2,4,3.656,6,0,0.0
battle-gen9randomdoublesbattle-61219,v1,random,v1Ab728c380p8001,1,9,altaria|clefairy|espeon|milotic|suicune|zekrom,basculinbluestriped|cacturne|farigiraf|gastrodoneast|groudon|salazzle,2,4,3.902,6,0,0.0
battle-gen9randomdoublesbattle-61220,v1,random,v1Ab728c380p8001,1,9,donphan|garganacl|koraidon|persianalola|ragingbolt|raichualola,falinks|houndoom|reuniclus|revavroom|skarmory|wugtrio,4,2,2.0,6,0,0.0
battle-gen9randomdoublesbattle-61221,v1,random,v1Ab728c380p8001,1,6,arceusbug|azumarill|cobalion|slaking|tentacruel|tropius,basculegionf|baxcalibur|garganacl|noivern|pachirisu|staraptor,0,6,5.285,6,0,0.0
battle-gen9randomdoublesbattle-61222,v1,random,v1Ab728c380p8001,1,6,brambleghast|goodrahisui|mamoswine|palafin|phione|wochien,decidueyehisui|hippowdon|plusle|urshifu|vaporeon|zarude,0,6,4.606,6,0,0.0
battle-gen9randomdoublesbattle-61223,v1,random,v1Ab728c380p8001,1,12,alomomola|beartic|excadrill|grimmsnarl|hydreigon|illumise,barraskewda|baxcalibur|hooh|leafeon|mabosstiff|rhydon,2,4,3.07,6,0,0.0
battle-gen9randomdoublesbattle-61224,v1,random,v1Ab728c380p8001,1,9,azelf|golduck|greattusk|kingdra|mudsdale|salazzle,chienpao|houndstone|pelipper|rhydon|roaringmoon|suicune,1,5,4.778,6,0,0.0
battle-gen9randomdoublesbattle-61225,v1,random,v1Ab728c380p8001,1,8,brambleghast|gliscor|gumshoos|hippowdon|klefki|tentacruel,duraludon|giratinaorigin|ninetales|probopass|quaquaval|squawkabilly,1,5,3.736,6,0,0.0
battle-gen9randomdoublesbattle-61226,v1,random,v1Ab728c380p8001,1,9,ampharos|baxcalibur|falinks|grumpig|minior|umbreon,armarouge|baxcalibur|grimmsnarl|mew|ribombee|skuntank,1,5,5.0,6,0,0.0
battle-gen9randomdoublesbattle-61227,v1,random,v1Ab728c380p8001,1,11,alomomola|crabominable|gardevoir|hydreigon|miraidon|sandaconda,charizard|eiscue|morpeko|rotomfrost|vileplume|wugtrio,2,4,4.0,6,0,0.0
battle-gen9randomdoublesbattle-61228,v1,random,v1Ab728c380p8001,1,9,araquanid|banette|crabominable|lunala|metagross|raikou,clefairy|furret|gougingfire|magearna|slitherwing|wochien,1,5,3.73,6,0,0.0
battle-gen9randomdoublesbattle-61229,v1,random,v1Ab728c380p8001,1,20,drednaw|glimmora|lilliganthisui|sceptile|swanna|uxie,cramorant|fezandipiti|lumineon|luxray|trevenant|zekrom,3,3,2.376,6,0,0.0
battle-gen9randomdoublesbattle-61230,v1,random,v1Ab728c380p8001,1,7,chesnaught|golduck|hitmonchan|overqwil|regice|salamence,eelektross|hydrapple|mandibuzz|meloetta|stonjourner|weavile,1,5,4.507,6,0,0.0
battle-gen9randomdoublesbattle-61231,v1,random,v1Ab728c380p8001,1,7,cobalion|delphox|deoxysspeed|granbull|jumpluff|porygon2,abomasnow|amoonguss|arceuselectric|darkrai|eelektross|solgaleo,1,5,4.304,6,0,0.0
battle-gen9randomdoublesbattle-61232,v1,random,v1Ab728c380p8001,1,8,drifblim|feraligatr|ironcrown|palossand|swalot|tatsugiri,copperajah|hatterene|magmar|noctowl|scizor|tyranitar,1,5,4.171,6,0,0.0
battle-gen9randomdoublesbattle-61233,v1,random,v1Ab728c380p8001,1,7,alcremiemintcream|chandelure|houndstone|ironleaves|smeargle|torterra,annihilape|cobalion|delibird|dondozo|lurantis|skuntank,2,4,3.756,6,0,0.0
battle-gen9randomdoublesbattle-61234,v1,random,v1Ab728c380p8001,1,9,blastoise|crabominable|ironjugulis|mabosstiff|seviper|spidops,arboliva|barraskewda|enamorus|scrafty|spectrier|swalot,3,3,2.26,6,0,0.0
battle-gen9randomdoublesbattle-61235,v1,random,v1Ab728c380p8001,1,10,duraludon|skuntank|sylveon|veluza|vespiquen|zamazenta,arceuspoison|lunala|mamoswine|minun|salamence|serperior,2,4,3.66,6,0,0.0
battle-gen9randomdoublesbattle-61236,v1,random,v1Ab728c380p8001,1,8,arbok|granbull|lokix|ninetalesalola|skarmory|smeargle,cramorant|glalie|gliscor|greattusk|leavanny|probopass,1,5,3.759,6,0,0.0
battle-gen9randomdoublesbattle-61237,v1,random,v1Ab728c380p8001,1,12,cacturne|golduck|oricoriosensu|pachirisu|registeel|vileplume,flygon|latias|mandibuzz|mewtwo|sylveon|tentacruel,2,4,3.476,6,0,0.0
battle-gen9randomdoublesbattle-61238,v1,random,v1Ab728c380p8001,1,8,armarouge|crawdaunt|eelektross|illumise|reshiram|scizor,fluttermane|gastrodoneast|magnezone|salamence|veluza|victreebel,3,3,2.68,6,0,0.0
battle-gen9randomdoublesbattle-61239,v1,random,v1Ab728c380p8001,1,8,araquanid|bruxish|electabuzz|gumshoos|hawlucha|medicham,alomomola|greedent|hitmonchan|regieleki|tinglu|urshifu,3,3,2.191,6,0,0.0
battle-gen9randomdoublesbattle-61240,v1,random,v1Ab728c380p8001,1,8,brutebonnet|ironthorns|mausholdfour|mesprit|phione|rotommow,cloyster|drifblim|falinks|tentacruel|torterra|zamazenta,2,4,2.776,6,0,0.0
battle-gen9randomdoublesbattle-61241,v1,random,v1Ab728c380p8001,1,8,avalugg|clefable|cresselia|goodrahisui|metagross|regice,articunogalar|glimmora|klefki|lurantis|sableye|scizor,0,6,4.699,6,0,0.0
battle-gen9randomdoublesbattle-61242,v1,random,v1Ab728c380p8001,1,9,glaceon|groudon|hooh|kyurem|orthworm|toxicroak,ditto|gyarados|hooh|kingambit|passimian|suicune,1,5,4.061,6,0,0.0
battle-gen9randomdoublesbattle-61243,v1,random,v1Ab728c380p8001,1,10,lapras|oranguru|sableye|swanna|vileplume|zangoose,dachsbun|electabuzz|gumshoos|pelipper|uxie|wyrdeer,4,2,1.838,6,0,0.0
battle-gen9randomdoublesbattle-61244,v1,random,v1Ab728c380p8001,1,9,blaziken|coalossal|dondozo|eternatus|glastrier|vaporeon,dachsbun|forretress|samurotthisui|sandyshocks|thundurus|victreebel,2,4,2.472,6,0,0.0
battle-gen9randomdoublesbattle-61245,v1,random,v1Ab728c380p8001,1,6,alcremiematchacream|banette|camerupt|entei|minun|oranguru,heracross|landorustherian|lycanrocdusk|perrserker|sunflora|veluza,2,4,4.0,6,0,0.0
battle-gen9randomdoublesbattle-61246,v1,random,v1Ab728c380p8001,1,7,alcremiemintcream|amoonguss|clodsire|hawlucha|talonflame|walkingwake,electrode|floatzel|heatran|keldeoresolute|roaringmoon|shiftry,2,4,2.777,6,0,0.0
battle-gen9randomdoublesbattle-61247,v1,random,v1Ab728c380p8001,1,6,avalugg|brutebonnet|ironhands|mesprit|torkoal|yanmega,delibird|flygon|garganacl|keldeoresolute|porygonz|zarude,2,4,3.111,6,0,0.0
battle-gen9randomdoublesbattle-61248,v1,random,v1Ab728c380p8001,1,9,alomomola|blissey|mudsdale|mukalola|plusle|sudowoodo,blissey|crabominable|garchomp|lokix|tornadustherian|vileplume,1,5,4.227,6,0,0.0
battle-gen9randomdoublesbattle-61249,v1,random,v1Ab728c380p8001,1,7,cramorant|electabuzz|haxorus|latias|regigigas|volcanion,cacturne|corviknight|mausholdfour|raikou|ribombee|volcarona,3,3,2.728,6,0,0.0
battle-gen9randomdoublesbattle-61250,v1,random,v1Ab728c380p8001,1,5,basculegion|clawitzer|grumpig|gumshoos|magcargo|typhlosionhisui,flamigo|fluttermane|lunala|miniorgreen|politoed|vileplume,1,5,4.443,6,0,0.0
battle-gen9randomdoublesbattle-61251,v1,random,v1Ab728c380p8001,1,10,golurk|goodra|grimmsnarl|qwilfishhisui|raichu|tentacruel,cinccino|eelektross|fezandipiti|gengar|hydreigon|maushold,3,3,1.956,6,0,0.0
battle-gen9randomdoublesbattle-61252,v1,random,v1Ab728c380p8001,1,6,eternatus|inteleon|landorustherian|meowsticf|moltresgalar|weezinggalar,barraskewda|eiscue|latias|pecharunt|staraptor|tornadus,1,5,3.617,6,0,0.0
battle-gen9randomdoublesbattle-61253,v1,random,v1Ab728c380p8001,1,10,annihilape|espeon|persianalola|sandslashalola|tatsugiri|yanmega,dusknoir|latios|meowscarada|mismagius|serperior|tinkaton,3,3,2.902,6,0,0.0
battle-gen9randomdoublesbattle-61254,v1,random,v1Ab728c380p8001,1,13,basculin|enamorustherian|gengar|miniororange|passimian|tinkaton,ceruledge|grimmsnarl|politoed|sandyshocks|skuntank|vaporeon,0,6,4.668,6,0,0.0
battle-gen9randomdoublesbattle-61255,v1,random,v1Ab728c380p8001,1,10,arceusfighting|granbull|greattusk|magmortar|ninetalesalola|sandaconda,dondozo|heracross|oranguru|roaringmoon|venusaur|weavile,1,5,3.616,6,0,0.0
battle-gen9randomdoublesbattle-61256,v1,random,v1Ab728c380p8001,1,8,fezandipiti|ironleaves|sandyshocks|solgaleo|toedscruel|wigglytuff,eternatus|mew|plusle|pyroar|scizor|zangoose,1,5,4.184,6,0,0.0
battle-gen9randomdoublesbattle-61257,v1,random,v1Ab728c380p8001,1,10,diancie|flapple|greninja|mew|reshiram|virizion,crabominable|gardevoir|glalie|slowbrogalar|zapdosgalar|zoroark,3,3,2.534,6,0,0.0
battle-gen9randomdoublesbattle-61258,v1,random,v1Ab728c380p8001,1,8,abomasnow|galvantula|hoopaunbound|politoed|sandyshocks|vespiquen,bronzong|espeon|ironbundle|lucario|meowscarada|zekrom,0,6,4.562,6,0,0.0
battle-gen9randomdoublesbattle-61259,v1,random,v1Ab728c380p8001,1,7,eiscuenoice|hitmonlee|oricoriopompom|pelipper|vaporeon|zangoose,charizard|greattusk|noivern|registeel|sableye|sudowoodo,1,5,3.883,6,0,0.0
battle-gen9randomdoublesbattle-61260,v1,random,v1Ab728c380p8001,1,7,azelf|basculinbluestriped|haxorus|houndstone|spectrier|tinglu,banette|exeggutoralola|floatzel|hariyama|scyther|tatsugiri,2,4,2.84,6,0,0.0
battle-gen9randomdoublesbattle-61261,v1,random,v1Ab728c380p8001,1,7,ampharos|bellibolt|blastoise|crabominable|komala|lokix,cacturne|delibird|delphox|glimmora|oricoriosensu|suicune,2,4,3.026,6,0,0.0
battle-gen9randomdoublesbattle-61262,v1,random,v1Ab728c380p8001,1,8,cramorant|dachsbun|hitmonchan|klefki|reuniclus|weezing,alcremierainbowswirl|espeon|floatzel|sceptile|zarude|zebstrika,2,4,3.574,6,0,0.0
battle-gen9randomdoublesbattle-61263,v1,random,v1Ab728c380p8001,1,14,banette|bronzong|cinccino|electivire|orthworm|slowbro,arboliva|dusknoir|golduck|kleavor|wochien|zekrom,2,4,3.703,6,0,0.0
battle-gen9randomdoublesbattle-61264,v1,random,v1Ab728c380p8001,1,9,cobalion|haxorus|orthworm|passimian|sandslash|stonjourner,crawdaunt|hawlucha|lanturn|meloetta|morpeko|toucannon,4,2,1.532,6,0,0.0
battle-gen9randomdoublesbattle-61265,v1,random,v1Ab728c380p8001,1,9,electrodehisui|grafaiai|ironbundle|ironmoth|necrozmadawnwings|walkingwake,blastoise|bronzong|gothitelle|miniorgreen|regice|scyther,1,5,3.897,6,0,0.0
battle-gen9randomdoublesbattle-61266,v1,random,v1Ab728c380p8001,1,6,dewgong|gliscor|lucario|pawmot|smeargle|toxtricitylowkey,appletun|araquanid|honchkrow|munkidori|oinkologne|rotom,2,4,2.981,6,0,0.0
battle-gen9randomdoublesbattle-61267,v1,random,v1Ab728c380p8001,1,7,dialgaorigin|grumpig|rayquaza|sylveon|toxtricity|virizion,mamoswine|metagross|phione|rayquaza|regirock|venusaur,2,4,3.268,6,0,0.0
battle-gen9randomdoublesbattle-61268,v1,random,v1Ab728c380p8001,1,9,alomomola|decidueyehisui|lumineon|oranguru|salamence|toxicroak,comfey|pikachuoriginal|porygon2|skarmory|sudowoodo|weavile,2,4,3.017,6,0,0.0
battle-gen9randomdoublesbattle-61269,v1,random,v1Ab728c380p8001,1,14,gastrodoneast|gengar|ironleaves|tropius|venomoth|walkingwake,alomomola|coalossal|copperajah|hydrapple|persianalola|reuniclus,3,3,2.359,6,0,0.0
battle-gen9randomdoublesbattle-61270,v1,random,v1Ab728c380p8001,1,7,arboliva|delphox|dialga|hydreigon|mewtwo|tinkaton,arceusice|gougingfire|greattusk|lilliganthisui|meganium|wyrdeer,2,4,3.327,6,0,0.0
battle-gen9randomdoublesbattle-61271,v1,random,v1Ab728c380p8001,1,7,altaria|houndoom|magmar|poliwrath|samurott|sunflora,calyrex|entei|infernape|mandibuzz|samurott|thundurustherian,1,5,4.22,6,0,0.0
battle-gen9randomdoublesbattle-61272,v1,random,v1Ab728c380p8001,1,12,avalugghisui|greedent|hatterene|scyther|tinkaton|weezing,jirachi|lanturn|palafin|registeel|terapagos|vikavolt,1,5,4.142,6,0,0.0
battle-gen9randomdoublesbattle-61273,v1,random,v1Ab728c380p8001,1,9,clawitzer|dachsbun|lugia|luvdisc|scizor|taurospaldeacombat,bastiodon|baxcalibur|dedenne|palkia|pyroar|swampert,2,4,2.881,6,0,0.0
battle-gen9randomdoublesbattle-61274,v1,random,v1Ab728c380p8001,1,6,heracross|jolteon|quaquaval|toedscruel|walkingwake|zebstrika,articunogalar|flareon|grafaiai|oricoriopau|quagsire|zaciancrowned,1,5,4.297,6,0,0.0
battle-gen9randomdoublesbattle-61275,v1,random,v1Ab728c380p8001,1,5,bastiodon|brutebonnet|mausholdfour|reshiram|serperior|zapdos,floatzel|klawf|kleavor|smeargle|staraptor|urshifu,2,4,2.227,6,0,0.0
battle-gen9randomdoublesbattle-61276,v1,random,v1Ab728c380p8001,1,10,drifblim|noivern|oranguru|pikachuhoenn|scizor|swalot,breloom|cryogonal|glastrier|miraidon|mudsdale|urshifu,4,2,2.0,6,0,0.0
battle-gen9randomdoublesbattle-61277,v1,random,v1Ab728c380p8001,1,8,basculegion|chimecho|magnezone|meowscarada|perrserker|polteageistantique,avalugghisui|gliscor|mabosstiff|manaphy|sawsbuckwinter|slowbro,0,6,5.166,6,0,0.0
battle-gen9randomdoublesbattle-61278,v1,random,v1Ab728c380p8001,1,7,arceusground|deoxysattack|electivire|hitmonchan|porygon2|torkoal,eelektross|empoleon|manaphy|noivern|sawsbuck|wyrdeer,2,4,3.448,6,0,0.0
battle-gen9randomdoublesbattle-61279,v1,random,v1Ab728c380p8001,1,9,dewgong|kricketune|mudsdale|oinkologne|salazzle|taurospaldeaaqua,latios|okidogi|rhyperior|seviper|slowbro|volbeat,1,5,4.506,6,0,0.0
battle-gen9randomdoublesbattle-61280,v1,random,v1Ab728c380p8001,1,4,crabominable|fluttermane|pawmot|smeargle|swampert|weavile,deoxysspeed|exeggutoralola|klawf|kyogre|swampert|vivillonsavanna,1,5,3.319,6,0,0.0
battle-gen9randomdoublesbattle-61281,v1,random,v1Ab728c380p8001,1,6,dusknoir|forretress|golem|klawf|seviper|wyrdeer,armarouge|blastoise|dedenne|garchomp|grimmsnarl|haxorus,2,4,3.071,6,0,0.0
battle-gen9randomdoublesbattle-61282,v1,random,v1Ab728c380p8001,1,12,clefable|duraludon|gyarados|infernape|scyther|solgaleo,clawitzer|hatterene|hawlucha|kleavor|lunala|spidops,3,3,2.687,6,0,0.0
battle-gen9randomdoublesbattle-61283,v1,random,v1Ab728c380p8001,1,11,azelf|clefairy|dragapult|grafaiai|phione|scyther,hatterene|leavanny|probopass|sudowoodo|venusaur|volbeat,1,5,4.663,6,0,0.0
battle-gen9randomdoublesbattle-61284,v1,random,v1Ab728c380p8001,1,7,hatterene|kyuremblack|meowscarada|miraidon|overqwil|vikavolt,corviknight|enamorus|gengar|greattusk|serperior|sudowoodo,3,3,1.947,6,0,0.0
battle-gen9randomdoublesbattle-61285,v1,random,v1Ab728c380p8001,1,8,ceruledge|delibird|houndoom|mimikyubusted|palkiaorigin|solgaleo,diancie|dudunsparce|greattusk|meganium|palossand|spiritomb,2,4,3.344,6,0,0.0
battle-gen9randomdoublesbattle-61286,v1,random,v1Ab728c380p8001,1,9,bellibolt|clefable|necrozmadawnwings|palkiaorigin|regieleki|wugtrio,chiyu|gogoat|hariyama|ironhands|morpeko|rabsca,3,3,2.655,6,0,0.0
battle-gen9randomdoublesbattle-61287,v1,random,v1Ab728c380p8001,1,6,alomomola|charizard|chimecho|pincurchin|probopass|serperior,cetitan|moltresgalar|perrserker|sableye|squawkabillyyellow|tinkaton,1,5,4.505,6,0,0.0
