battle_id,winner,turns,won
battle-gen9randombattle-11748,Rand_41ab,19,0
battle-gen9randombattle-11749,Rand_41ab,12,0
battle-gen9randombattle-11750,Rand_41ab,19,0
battle-gen9randombattle-11751,Smart_41ab,17,1
battle-gen9randombattle-11752,Rand_41ab,19,0
battle-gen9randombattle-11753,Rand_41ab,14,0
battle-gen9randombattle-11754,Rand_41ab,16,0
battle-gen9randombattle-11755,Smart_41ab,18,1
battle-gen9randombattle-11756,Smart_41ab,13,1
battle-gen9randombattle-11757,Rand_41ab,15,0
battle-gen9randombattle-11758,Smart_41ab,21,1
battle-gen9randombattle-11759,Rand_41ab,19,0
battle-gen9randombattle-11760,Rand_41ab,19,0
battle-gen9randombattle-11761,Smart_41ab,19,1
battle-gen9randombattle-11762,Rand_41ab,11,0
battle-gen9randombattle-11763,Smart_41ab,15,1
battle-gen9randombattle-11764,Smart_41ab,29,1
battle-gen9randombattle-11765,Rand_41ab,17,0
battle-gen9randombattle-11766,Rand_41ab,15,0
battle-gen9randombattle-11767,Rand_41ab,22,0
