battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp,moves_used
battle-gen9randombattle-56110,v5,v3,v3B3265ec24p8001,0,17,arceusdark|fezandipiti|kricketune|miraidon|ogerpon|tropius,annihilape|chandelure|duraludon,6,0,0.0,2,1,0.59,earthquake|electrodrift|knockoff|moonblast|sludgebomb|uturn
battle-gen9randombattle-56111,v5,v3,v3B3265ec24p8001,0,23,espathra|glastrier|haxorus|palossand|quagsire|stonjourner,eelektross|jolteon|komala|magearnaoriginal|ogerponcornerstone|regigigas,6,0,0.0,5,1,1.0,earthpower|earthquake|iciclecrash|luminacrash|shadowball
battle-gen9randombattle-56112,v5,v3,v3B3265ec24p8001,0,22,blastoise|brambleghast|comfey|flareon|flygon|sceptile,annihilape|baxcalibur|overqwil|registeel|shaymin|tropius,6,0,0.0,5,1,0.57,drainingkiss|flareblitz|focusblast|gigadrain|icebeam|outrage|poltergeist|quickattack
battle-gen9randombattle-56113,v5,v3,v3B3265ec24p8001,0,23,amoonguss|dialgaorigin|dunsparce|mabosstiff|toedscruel|typhlosion,feraligatr|lurantis|pachirisu|skuntank|virizion|walkingwake,6,0,0.0,5,1,1.0,bodyslam|clearsmog|dracometeor|focusblast|playrough|rapidspin
battle-gen9randombattle-55855,v5,v3,v3B3265ec24p8002,0,18,barraskewda|hydrapple|medicham|ninetales|quagsire|virizion,mesprit|ninetalesalola|passimian,6,0,0.0,2,1,0.06,bulletpunch|earthquake|ficklebeam|psychicfangs|solarbeam|stoneedge
battle-gen9randombattle-55856,v5,v3,v3B3265ec24p8002,0,17,ampharos|lapras|mew|moltres|torterra|veluza,forretress|greattusk|ironhands|plusle|rillaboom|uxie,6,0,0.0,5,1,1.0,aquajet|bulletseed|closecombat|dazzlinggleam|fireblast|headlongrush|sparklingaria|voltswitch
battle-gen9randombattle-55857,v5,v3,v3B3265ec24p8002,0,22,abomasnow|braviaryhisui|glastrier|sneasler|ursalunabloodmoon|virizion,eiscue|gougingfire|jumpluff|mabosstiff|terrakion|toxapex,6,0,0.0,5,1,0.05,direclaw|highhorsepower|iceshard|psychic|stoneedge|vacuumwave
battle-gen9randombattle-55858,v5,v3,v3B3265ec24p8002,0,20,basculegion|comfey|kyuremblack|meowscarada|porygon2|vikavolt,delibird|ironvaliant|rillaboom|sudowoodo|swalot,6,0,0.0,4,1,0.08,aquajet|gigadrain|iciclespear|knockoff|terablast|thunderbolt|triattack
battle-gen9randombattle-55859,v5,v3,v3B3265ec24p8002,0,19,landorustherian|lokix|miniorblue|salazzle|sneasler|terapagosterastal,decidueye|dondozo|indeedeef|regigigas|victreebel,6,0,0.0,4,1,0.65,darkpulse|earthquake|firstimpression|flamethrower|throatchop|uturn
battle-gen9randombattle-55860,v5,v3,v3B3265ec24p8002,0,14,chienpao|goodra|greninja|sceptile|scovillain|sylveon,baxcalibur|dugtrio|hydrapple|slaking,6,0,0.0,3,1,0.29,darkpulse|fireblast|focusblast|hypervoice|powerwhip|stompingtantrum|suckerpunch
battle-gen9randombattle-55861,v5,v3,v3B3265ec24p8002,0,16,araquanid|dipplin|groudon|hoopaunbound|sandyshocks|skuntank,cramorant|florgeswhite|glalie|glastrier,6,0,0.0,3,1,0.5,dragonpulse|earthpower|gunkshot|hydropump|knockoff|stoneedge
battle-gen9randombattle-55862,v5,v3,v5A3265ec24p8002,1,19,dewgong|jirachi|meloetta|meowscarada|scrafty|trevenant,entei|gougingfire|greedent|trevenant|vespiquen|victreebel,5,1,1.0,6,0,0.0,closecombat|drainpunch|ironhead|knockoff|poltergeist|tripleaxel|uturn|woodhammer
battle-gen9randombattle-55863,v5,v3,v3B3265ec24p8002,0,18,bronzong|eelektross|gumshoos|necrozma|ogerponcornerstone|stonjourner,cetitan|keldeoresolute,6,0,0.0,1,1,0.08,earthquake|firepunch|ironhead|ivycudgel|stoneedge|uturn
battle-gen9randombattle-55864,v5,v3,v5A3265ec24p8002,1,20,ariados|comfey|dusknoir|rhydon|toxtricity|vikavolt,arcaninehisui|bisharp|groudon|hawlucha|oricoriopompom|zoroark,4,2,1.537,6,0,0.0,bugbuzz|drainingkiss|megahorn|poisonjab|poltergeist|thunderbolt
battle-gen9randombattle-55865,v5,v3,v3B3265ec24p8002,0,23,chesnaught|gardevoir|lanturn|smeargle|tsareena|zebstrika,baxcalibur|ironboulder|meganium|orthworm|tornadustherian,6,0,0.0,4,1,1.0,bodypress|ceaselessedge|highhorsepower|powerwhip|psychic|scald|voltswitch
battle-gen9randombattle-55866,v5,v3,v5A3265ec24p8002,1,21,annihilape|houndoom|ironcrown|landorus|vikavolt|volbeat,cresselia|gurdurr|kingambit|munkidori|orthworm|staraptor,4,2,1.515,6,0,0.0,drainpunch|earthpower|gunkshot|lunge|suckerpunch|thunderbolt|voltswitch
battle-gen9randombattle-55867,v5,v3,v3B3265ec24p8002,0,20,chiyu|clefable|dipplin|ursalunabloodmoon|whimsicott|zebstrika,bellibolt|krookodile|primarina|skeledirge,6,0,0.0,3,1,1.0,bloodmoon|earthpower|fireblast|gigadrain|highhorsepower|moonblast|suckerpunch
battle-gen9randombattle-55868,v5,v3,v3B3265ec24p8002,0,19,dragapult|gardevoir|luxray|mausholdfour|mewtwo|rillaboom,altaria|froslass|ludicolo|trevenant,6,0,0.0,3,1,0.43,bite|darkpulse|fireblast|mysticalfire|supercellslam|uturn
battle-gen9randombattle-55869,v5,v3,v3B3265ec24p8002,0,16,eiscue|houndstone|leafeon|rhydon|thundurustherian|zangoose,cresselia|darkrai|manaphy|misdreavus,6,0,0.0,3,1,0.06,doubleedge|ironhead|knockoff|megahorn|quickattack|shadowsneak|thunderbolt
battle-gen9randombattle-55870,v5,v3,v3B3265ec24p8002,0,18,mimikyubusted|ogerponcornerstone|pecharunt|piloswine|reshiram|yanmega,emboar|flapple|mamoswine|regirock|weavile|whiscash,6,0,0.0,5,1,0.81,blueflare|iciclecrash|powerwhip|shadowball|shadowsneak|uturn
battle-gen9randombattle-55871,v5,v3,v3B3265ec24p8002,0,21,gastrodoneast|giratina|illumise|kilowattrel|slaking|slowbro,delphox|dewgong|galvantula|gardevoir|leafeon,6,0,0.0,4,1,0.43,bugbuzz|gigaimpact|recharge|scald|shadowball|sludgebomb|uturn
battle-gen9randombattle-55872,v5,v3,v3B3265ec24p8002,0,99,blissey|espathra|jumpluff|mamoswine|passimian|sylveon,chimecho|misdreavus,6,0,0.0,1,1,0.19,acrobatics|calmmind|healbell|hypervoice|iceshard|luminacrash|seismictoss|softboiled|struggle|thunderwave
battle-gen9randombattle-55873,v5,v3,v3B3265ec24p8002,0,15,arceusrock|basculin|galvantula|probopass|rabsca|sneasler,cacturne|cinderace|enamorus|serperior|taurospaldeacombat,6,0,0.0,4,1,0.16,acrobatics|aquajet|bugbuzz|earthquake|flashcannon
battle-gen9randombattle-55874,v5,v3,v3B3265ec24p8002,0,47,comfey|lanturn|noctowl|oricoriopau|phione|reuniclus,glalie|ironhands|lurantis|stonjourner|thundurustherian|wochien,6,0,0.0,5,1,1.0,drainingkiss|focusblast|hurricane|revelationdance|scald|thunderbolt
battle-gen9randombattle-55875,v5,v3,v5A3265ec24p8002,1,30,bruxish|dodrio|dudunsparce|houndoom|solgaleo|whiscash,amoonguss|arceuspsychic|roaringmoon|screamtail|typhlosionhisui|vivillonmodern,5,1,0.61,6,0,0.0,darkpulse|earthquake|hydropump|psychicfangs|quickattack
battle-gen9randombattle-55876,v5,v3,v5A3265ec24p8002,1,23,leavanny|mesprit|pecharunt|revavroom|screamtail|spidops,groudon|hitmontop|luvdisc|rayquaza|tyranitar|venusaur,4,2,1.184,6,0,0.0,dazzlinggleam|gunkshot|highhorsepower|knockoff|malignantchain|thunderbolt|uturn
battle-gen9randombattle-55877,v5,v3,v3B3265ec24p8002,0,14,kricketune|reuniclus|sandslash|shiftry|wigglytuff|zoroarkhisui,annihilape|deoxys|hoopaunbound|slitherwing|tentacruel|tornadus,6,0,0.0,4,2,1.6,alluringvoice|earthquake|flamethrower|focusblast|knockoff|psyshock|rapidspin
