battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp
battle-gen9randomdoublesbattle-62082,v2,v6,v6Ba5e6da02p8002,0,7,golem|jumpluff|lycanroc|magearnaoriginal|phione|spidops,lycanrocmidnight|manaphy|medicham|rayquaza|vaporeon,6,0,0.0,3,2,0.14
battle-gen9randomdoublesbattle-62083,v2,v6,v6Ba5e6da02p8002,0,9,exeggutoralola|hitmonlee|mudsdale|rotomwash|skeledirge|typhlosion,carbink|conkeldurr|glalie|grimmsnarl|mismagius|scovillain,6,0,0.0,4,2,0.83
battle-gen9randomdoublesbattle-62084,v2,v6,v6Ba5e6da02p8002,0,9,lurantis|phione|probopass|sandslash|venomoth|zekrom,articuno|flareon|infernape|kleavor|meowstic|toxapex,6,0,0.0,4,2,0.56
battle-gen9randomdoublesbattle-62085,v2,v6,v2Aa5e6da02p8002,1,5,arceusdragon|blaziken|pawmot|qwilfishhisui|shaymin|toedscruel,abomasnow|corviknight|espeon|hatterene|palossand|quaquaval,2,4,2.956,6,0,0.0
battle-gen9randomdoublesbattle-62086,v2,v6,v2Aa5e6da02p8002,1,6,basculin|chimecho|hatterene|hippowdon|kyogre|scrafty,clawitzer|dodrio|furret|kyurem|magearnaoriginal|walkingwake,6,0,0.0,6,0,0.0
battle-gen9randomdoublesbattle-62087,v2,v6,v2Aa5e6da02p8002,1,8,clefairy|entei|eternatus|gothitelle|luvdisc|zapdos,azumarill|decidueye|deoxysattack|excadrill|houndstone|swalot,3,3,1.721,6,0,0.0
battle-gen9randomdoublesbattle-62088,v2,v6,v6Ba5e6da02p8002,0,10,chesnaught|glalie|luvdisc|medicham|qwilfishhisui|vivillonicysnow,copperajah|duraludon|keldeoresolute|oinkolognef|pecharunt|sceptile,6,0,0.0,4,2,0.48
battle-gen9randomdoublesbattle-62089,v2,v6,v6Ba5e6da02p8002,0,8,hitmonchan|mimikyubusted|pawmot|pelipper|rotom|toxapex,cinderace|mismagius|murkrow|wochien,6,0,0.0,3,1,0.16
battle-gen9randomdoublesbattle-62090,v2,v6,v2Aa5e6da02p8002,1,5,galvantula|necrozmaduskmane|sableye|salazzle|slaking|volcarona,azumarill|brambleghast|clodsire|forretress|lanturn|toxicroak,3,3,3.0,6,0,0.0
battle-gen9randomdoublesbattle-62091,v2,v6,v2Aa5e6da02p8002,1,10,ambipom|ampharos|darkrai|flapple|oricoriosensu|pecharunt,arceusdark|bellossom|blaziken|goodrahisui|malamar|swalot,4,2,0.183,6,0,0.0
battle-gen9randomdoublesbattle-62092,v2,v6,v2Aa5e6da02p8002,1,8,ariados|gengar|heracross|murkrow|registeel|samurotthisui,ampharos|drifblim|garchomp|glastrier|luvdisc|muk,4,2,1.238,6,0,0.0
battle-gen9randomdoublesbattle-62093,v2,v6,v2Aa5e6da02p8002,1,7,ironhands|krookodile|mamoswine|solgaleo|toucannon|vespiquen,basculinbluestriped|bellossom|chiyu|klefki|mamoswine|raikou,5,1,1.0,6,0,0.0
battle-gen9randomdoublesbattle-62094,v2,v6,v2Aa5e6da02p8002,1,6,ironmoth|kingdra|leavanny|minior|pecharunt|polteageist,gothitelle|kingdra|lilligant|magcargo|scyther|tsareena,4,2,1.203,6,0,0.0
battle-gen9randomdoublesbattle-62095,v2,v6,v2Aa5e6da02p8002,1,8,bruxish|honchkrow|houndstone|orthworm|rabsca|zangoose,cetitan|cyclizar|dudunsparcethreesegment|latios|lumineon|rotommow,4,2,1.387,6,0,0.0
battle-gen9randomdoublesbattle-62096,v2,v6,v2Aa5e6da02p8002,1,9,annihilape|beartic|chandelure|ludicolo|skuntank|volcanion,clefairy|flapple|noctowl|quagsire|volbeat|wugtrio,5,1,0.358,6,0,0.0
battle-gen9randomdoublesbattle-62097,v2,v6,v6Ba5e6da02p8002,0,8,dachsbun|dragalge|exeggutor|glaceon|grimmsnarl|magcargo,chimecho|darkrai|pelipper|primarina|swalot|torterra,6,0,0.0,4,2,0.64
battle-gen9randomdoublesbattle-62098,v2,v6,v6Ba5e6da02p8002,0,6,blissey|gardevoir|kyuremblack|rayquaza|ribombee|zangoose,flareon|kingdra|pikachukalos|poliwrath|terrakion|tsareena,6,0,0.0,5,1,0.91
battle-gen9randomdoublesbattle-62099,v2,v6,v6Ba5e6da02p8002,0,7,gliscor|heracross|hoopa|lokix|regirock|victreebel,ampharos|arceusflying|electabuzz|mismagius|ribombee|shiftry,6,0,0.0,4,2,1.58
battle-gen9randomdoublesbattle-62100,v2,v6,v6Ba5e6da02p8002,0,6,blissey|donphan|forretress|greattusk|greedent|zarudedada,medicham|moltres|sandslashalola|staraptor|volbeat,6,0,0.0,3,2,1.72
battle-gen9randomdoublesbattle-62101,v2,v6,v6Ba5e6da02p8002,0,7,braviaryhisui|crabominable|delphox|heatran|noivern|ursalunabloodmoon,gallade|ironthorns|mightyena|swanna|volcanion|weavile,6,0,0.0,4,2,1.81
battle-gen9randomdoublesbattle-62102,v2,v6,v6Ba5e6da02p8002,0,5,basculin|breloom|calyrexshadow|furret|perrserker|zoroark,dodrio|feraligatr|hydrapple|keldeoresolute|slaking,6,0,0.0,3,2,1.61
battle-gen9randomdoublesbattle-62103,v2,v6,v2Aa5e6da02p8002,1,7,calyrexice|conkeldurr|gholdengo|reuniclus|spidops|talonflame,bronzong|lugia|pachirisu|squawkabillyyellow|typhlosionhisui|whiscash,5,1,0.084,6,0,0.0
battle-gen9randomdoublesbattle-62104,v2,v6,v2Aa5e6da02p8002,1,7,fluttermane|gholdengo|ironvaliant|ogerponhearthflame|regice|vespiquen,alcremierubyswirl|gallade|landorustherian|shiftry|slowbro|tinglu,4,2,1.427,6,0,0.0
