battle_id,winner,turns,won
battle-gen9randombattle-1685,Smart_718b,21,1
battle-gen9randombattle-1686,Smart_718b,30,1
battle-gen9randombattle-1687,Smart_718b,29,1
battle-gen9randombattle-1688,Smart_718b,61,1
battle-gen9randombattle-1689,Smart_718b,18,1
battle-gen9randombattle-1690,Smart_718b,19,1
battle-gen9randombattle-1691,Smart_718b,20,1
battle-gen9randombattle-1692,Smart_718b,18,1
battle-gen9randombattle-1693,Smart_718b,19,1
battle-gen9randombattle-1694,Smart_718b,42,1
battle-gen9randombattle-1695,Smart_718b,22,1
battle-gen9randombattle-1696,Smart_718b,30,1
battle-gen9randombattle-1697,Smart_718b,22,1
battle-gen9randombattle-1698,Smart_718b,29,1
battle-gen9randombattle-1699,Smart_718b,24,1
battle-gen9randombattle-1700,Smart_718b,21,1
battle-gen9randombattle-1701,Smart_718b,13,1
battle-gen9randombattle-1702,Smart_718b,29,1
battle-gen9randombattle-1703,Smart_718b,29,1
battle-gen9randombattle-1704,Smart_718b,21,1
battle-gen9randombattle-1705,Smart_718b,35,1
battle-gen9randombattle-1706,Smart_718b,42,1
battle-gen9randombattle-1707,Smart_718b,14,1
battle-gen9randombattle-1708,Smart_718b,24,1
battle-gen9randombattle-1709,Smart_718b,17,1
battle-gen9randombattle-1710,Smart_718b,16,1
battle-gen9randombattle-1711,Smart_718b,14,1
battle-gen9randombattle-1712,Smart_718b,32,1
battle-gen9randombattle-1713,Smart_718b,25,1
battle-gen9randombattle-1714,Smart_718b,17,1
battle-gen9randombattle-1715,Smart_718b,17,1
battle-gen9randombattle-1716,Smart_718b,27,1
battle-gen9randombattle-1717,Smart_718b,38,1
battle-gen9randombattle-1718,Rand_718b,34,0
battle-gen9randombattle-1719,Smart_718b,27,1
battle-gen9randombattle-1720,Smart_718b,28,1
battle-gen9randombattle-1721,Smart_718b,29,1
battle-gen9randombattle-1722,Smart_718b,22,1
battle-gen9randombattle-1723,Smart_718b,23,1
battle-gen9randombattle-1724,Smart_718b,15,1
battle-gen9randombattle-1725,Smart_718b,17,1
battle-gen9randombattle-1726,Smart_718b,22,1
battle-gen9randombattle-1727,Smart_718b,18,1
battle-gen9randombattle-1728,Smart_718b,26,1
battle-gen9randombattle-1729,Smart_718b,19,1
battle-gen9randombattle-1730,Smart_718b,25,1
battle-gen9randombattle-1731,Smart_718b,14,1
battle-gen9randombattle-1732,Smart_718b,15,1
battle-gen9randombattle-1733,Smart_718b,49,1
battle-gen9randombattle-1734,Smart_718b,35,1
battle-gen9randombattle-1735,Smart_718b,16,1
battle-gen9randombattle-1736,Smart_718b,24,1
battle-gen9randombattle-1737,Smart_718b,19,1
battle-gen9randombattle-1738,Smart_718b,20,1
battle-gen9randombattle-1739,Smart_718b,19,1
battle-gen9randombattle-1740,Smart_718b,17,1
battle-gen9randombattle-1741,Smart_718b,13,1
battle-gen9randombattle-1742,Smart_718b,74,1
battle-gen9randombattle-1743,Smart_718b,24,1
battle-gen9randombattle-1744,Smart_718b,27,1
battle-gen9randombattle-1745,Smart_718b,17,1
battle-gen9randombattle-1746,Smart_718b,16,1
battle-gen9randombattle-1747,Smart_718b,26,1
battle-gen9randombattle-1748,Smart_718b,22,1
