battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp
battle-gen9randombattle-10276,v1,max_power,v1Abba23e73p8002,1,19,dragonite|hatterene|ironleaves|oricoriosensu|probopass|seviper,cloyster|mesprit|oricorio|taurospaldeablaze|victreebel|vikavolt,4,2,1.883,6,0,0.0
battle-gen9randombattle-10277,v1,max_power,Oppbba23e73p8002,0,15,abomasnow|deoxysdefense|flapple|giratinaorigin|staraptor|wugtrio,glaceon|sandslashalola|sneasler|zebstrika,6,0,0.0,3,1,0.68
battle-gen9randombattle-10278,v1,max_power,Oppbba23e73p8002,0,15,camerupt|chienpao|gallade|ironjugulis|masquerain|sunflora,ceruledge|gastrodoneast|grafaiai|ironmoth|moltresgalar|palafin,6,0,0.0,5,1,0.24
battle-gen9randombattle-10279,v1,max_power,v1Abba23e73p8002,1,21,braviary|latios|lokix|mabosstiff|necrozmaduskmane|toucannon,flygon|lanturn|overqwil|rampardos|regidrago|vaporeon,4,2,2.0,6,0,0.0
battle-gen9randombattle-10280,v1,max_power,Oppbba23e73p8002,0,20,amoonguss|flareon|heracross|klefki|regieleki|ursaluna,eiscue|indeedeef|miraidon|noivern|persianalola|tsareena,6,0,0.0,5,1,1.0
battle-gen9randombattle-10281,v1,max_power,v1Abba23e73p8002,1,15,banette|coalossal|ironvaliant|malamar|pyroar|stonjourner,brambleghast|hariyama|hooh|mismagius|scizor|swalot,3,3,3.0,6,0,0.0
battle-gen9randombattle-10282,v1,max_power,v1Abba23e73p8002,1,14,coalossal|dusknoir|garchomp|krookodile|oricoriopau|skeledirge,bronzong|carbink|exeggutoralola|granbull|reuniclus|tsareena,4,2,2.0,6,0,0.0
battle-gen9randombattle-10283,v1,max_power,v1Abba23e73p8002,1,26,hitmonchan|klawf|regidrago|reuniclus|tropius|tyranitar,dragapult|heatran|illumise|mudsdale|mukalola|yanmega,5,1,0.511,6,0,0.0
battle-gen9randombattle-10284,v1,max_power,Oppbba23e73p8002,0,27,ceruledge|klefki|masquerain|oinkolognef|reuniclus|skeledirge,sableye|vaporeon,6,0,0.0,1,1,0.46
battle-gen9randombattle-10285,v1,max_power,v1Abba23e73p8002,1,20,arceusground|cramorant|grumpig|mightyena|spidops|volcanion,garchomp|gougingfire|hitmonchan|kingambit|orthworm|rillaboom,4,2,1.778,6,0,0.0
battle-gen9randombattle-10286,v1,max_power,Oppbba23e73p8002,0,17,arceuspsychic|froslass|hydrapple|passimian|regieleki|venusaur,crabominable|gastrodon|koraidon|qwilfishhisui|trevenant,6,0,0.0,4,1,0.83
battle-gen9randombattle-10287,v1,max_power,v1Abba23e73p8002,1,17,basculegion|breloom|chiyu|grimmsnarl|piloswine|sinistcha,comfey|feraligatr|ludicolo|miniorgreen|talonflame|tsareena,4,2,2.0,6,0,0.0
battle-gen9randombattle-10288,v1,max_power,v1Abba23e73p8002,1,29,beartic|drednaw|ironcrown|landorustherian|luxray|shaymin,arceusgrass|gholdengo|golduck|ironvaliant|revavroom|uxie,4,2,1.738,6,0,0.0
battle-gen9randombattle-10289,v1,max_power,v1Abba23e73p8002,1,23,chimecho|dondozo|dragapult|gliscor|misdreavus|regice,comfey|cramorant|delibird|screamtail|shiftry|zamazenta,5,1,1.0,6,0,0.0
battle-gen9randombattle-10290,v1,max_power,Oppbba23e73p8002,0,18,cetitan|kricketune|ludicolo|oranguru|palossand|vikavolt,cryogonal|excadrill|grimmsnarl|hitmonlee|mudsdale|terrakion,6,0,0.0,5,1,0.39
battle-gen9randombattle-10291,v1,max_power,v1Abba23e73p8002,1,12,arceusghost|armarouge|cobalion|indeedeef|palkia|pyroar,brambleghast|cyclizar|rabsca|scovillain|tatsugiri|zebstrika,2,4,3.891,6,0,0.0
battle-gen9randombattle-10292,v1,max_power,v1Abba23e73p8002,1,15,eiscue|pikachuoriginal|rhyperior|sneasler|vikavolt|yanmega,ambipom|ceruledge|cyclizar|mandibuzz|toxapex|veluza,4,2,1.788,6,0,0.0
battle-gen9randombattle-10293,v1,max_power,v1Abba23e73p8002,1,20,conkeldurr|espathra|ludicolo|minun|phione|piloswine,dusknoir|giratinaorigin|granbull|leavanny|ogerponcornerstone|sylveon,5,1,0.567,6,0,0.0
